job_link,job_title,comp_name,location,expire_date,update_date,staff_type,salary,job_level,sal_min,sal_max,currency,exp_min,exp_max,exp_measurement,location_Hà Nội,location_Hồ Chí Minh,location_Tây Ninh,location_Bắc Ninh,location_Hưng Yên,location_Bình Dương,location_Hậu Giang,location_Đà Nẵng,location_Bà Rịa - Vũng Tàu,location_Hải Phòng,location_Quốc tế,location_Hải Dương,location_Bình Phước,industry_CNTT - Phần mềm,industry_CNTT - Phần cứng / Mạng,industry_Ngân hàng,industry_Quản lý chất lượng (QA/QC),industry_Kế toán / Kiểm toán,industry_Dệt may / Da giày / Thời trang,industry_Ngành khác,industry_Thống kê,industry_Bán hàng / Kinh doanh,industry_Quản lý điều hành,industry_Tài chính / Đầu tư,industry_Nhân sự,industry_Nội ngoại thất,industry_Hành chính / Thư ký,industry_Cơ khí / Ô tô / Tự động hóa,industry_Vận chuyển / Giao nhận /Kho vận,industry_Xuất nhập khẩu,industry_Sản xuất / Vận hành sản xuất,industry_Luật / Pháp lý,industry_Dịch vụ khách hàng,industry_Tiếp thị / Marketing,industry_Bán lẻ / Bán sỉ,industry_Tiếp thị trực tuyến,industry_Mới tốt nghiệp / Thực tập,industry_Bất động sản,industry_Bảo trì / Sửa chữa,industry_Tư vấn,industry_Chứng khoán,industry_Điện / Điện tử / Điện lạnh,industry_Bảo hiểm,industry_Mỹ thuật / Nghệ thuật / Thiết kế,industry_Quảng cáo / Đối ngoại / Truyền Thông,industry_In ấn / Xuất bản,industry_Giáo dục / Đào tạo,industry_Y tế / Chăm sóc sức khỏe,industry_Biên phiên dịch,industry_Nông nghiệp,industry_Thu mua / Vật tư,industry_Dược phẩm,industry_Bưu chính viễn thông,industry_Thực phẩm & Đồ uống,job_id
https://careerbuilder.vn/vi/tim-viec-lam/an-do_ky-su-pe-thanh-thao-tieng-trung.35BE0D4C.html,ấn độ_kỹ sư pe thành thạo tiếng trung,Công ty TNHH AOBA Việt Nam,Quốc tế,2023-12-17,2023-11-18,Nhân viên chính thức,40 Tr - 60 Tr VND,Trưởng nhóm / Giám sát,40.0,60.0,VND,5.0,,năm,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35BE0D4C
https://careerbuilder.vn/vi/tim-viec-lam/data-scientist-senior-expert-ha-noi-ta139.35BEE3B6.html,data scientist senior/expert - hà nội - ta139,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,2023-12-02,2023-11-23,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEE3B6
https://careerbuilder.vn/vi/tim-viec-lam/data-scientist-senior-expert-ha-noi-ta139.35BDDF99.html,data scientist senior/expert - hà nội - ta139,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,2023-12-25,2023-11-26,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDDF99
https://careerbuilder.vn/vi/tim-viec-lam/data-engineer-expert.35BDB3F8.html,data engineer expert,Công ty Tài Chính Cổ Phần Tín Việt,Hồ Chí Minh,2023-11-30,2023-10-31,Nhân viên chính thức,Cạnh tranh,Quản lý,,,,5.0,7.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDB3F8
https://careerbuilder.vn/vi/tim-viec-lam/ho-giam-doc-xay-dung-mo-hinh-dinh-luong.35BE153E.html,ho - giám đốc xây dựng mô hình & định lượng,ACB - Ngân Hàng TMCP Á Châu,Hồ Chí Minh,2023-12-22,2023-11-23,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,5.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE153E
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-phong-kiem-soat-noi-bo-va-tuan-thu.35BF040C.html,chuyên viên cao cấp phòng kiểm soát nội bộ và tuân thủ,CÔNG TY TNHH BẢO HIỂM NHÂN THỌ MB AGEAS,Hà Nội,2024-01-31,2023-11-28,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,3.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35BF040C
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-phan-tich-kinh-doanh-mang-thu-hoi-no-ha-noi-ta139.35BDB9D3.html,chuyên viên cao cấp phân tích kinh doanh - mảng thu hồi nợ - hà nội - ta139,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,2023-12-05,2023-11-06,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,3.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDB9D3
https://careerbuilder.vn/vi/tim-viec-lam/ho-data-quality-data-governance-specialist.35BDBC49.html,ho - data quality/ data governance specialist,ACB - Ngân Hàng TMCP Á Châu,Hồ Chí Minh,2023-12-05,2023-11-06,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,5.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDBC49
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-va-phat-trien-mo-hinh.35BDD061.html,chuyên viên phân tích và phát triển mô hình,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,2023-12-17,2023-11-18,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,3.0,,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDD061
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-va-phat-trien-mo-hinh.35BE0BBD.html,chuyên viên phân tích và phát triển mô hình,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,2023-12-17,2023-11-18,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,3.0,,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE0BBD
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-cvcc-quan-tri-rui-ro-mo-hinh-khoi-quan-tri-rui-ro.35BF0FB7.html,chuyên viên/cvcc quản trị rủi ro mô hình - khối quản trị rủi ro,Ngân Hàng TMCP Quân Đội,Hà Nội,2023-12-31,2023-11-27,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,10.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF0FB7
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-bi.35BEEC49.html,trưởng phòng bi,CÔNG TY TNHH NHỰA DUY TÂN,Hồ Chí Minh,2023-11-30,2023-11-28,Nhân viên chính thức,Cạnh tranh,Quản lý,,,,3.0,5.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEEC49
https://careerbuilder.vn/vi/tim-viec-lam/van-phong-chuyen-doi-tt-quan-ly-chuong-trinh-chuyen-gia-phong-quan-ly-du-an.35BF0678.html,văn phòng chuyển đổi - tt quản lý chương trình - chuyên gia phòng quản lý dự án,LPBank,Hà Nội,2023-12-31,2023-11-29,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,3.0,,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF0678
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-mis-phong-he-thong-thong-tin-quan-ly-tai-chinh-khoi-tai-chinh-ke-toan.35BDBC47.html,chuyên viên mis - phòng hệ thống thông tin quản lý tài chính - khối tài chính kế toán,Ngân Hàng TMCP Quân Đội,Hà Nội,2023-12-05,2023-11-06,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,3.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDBC47
https://careerbuilder.vn/vi/tim-viec-lam/ha-noi-truong-nhom-phan-tich-kinh-doanh.35BDD5CF.html,[hà nội] trưởng nhóm phân tích kinh doanh,CÔNG TY CỔ PHẦN CASPER VIỆT NAM,Hà Nội,2023-12-19,2023-11-20,Nhân viên chính thức,Cạnh tranh,Trưởng nhóm / Giám sát,,,,3.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDD5CF
https://careerbuilder.vn/vi/tim-viec-lam/ha-noi-chuyen-vien-business-analyst.35BDB8BC.html,[hà nội] chuyên viên business analyst,CÔNG TY CỔ PHẦN CASPER VIỆT NAM,Hà Nội,2023-12-05,2023-11-05,Nhân viên chính thức,Cạnh tranh,Trưởng nhóm / Giám sát,,,,3.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDB8BC
https://careerbuilder.vn/vi/tim-viec-lam/ho-cvcc-quan-ly-mo-hinh-do-luong-rui-ro-khoi-quan-ly-rui-ro.35BDF129.html,"ho - cvcc quản lý mô hình đo lường rủi ro, khối quản lý rủi ro",Ngân Hàng TMCP Phương Đông - OCB,Hồ Chí Minh,2023-12-04,2023-11-04,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,5.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDF129
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-gia-mo-hinh-ban-chien-luoc.35BF1414.html,chuyên gia mô hình - ban chiến lược,Ngân Hàng TMCP Quân Đội,Hà Nội,2023-12-31,2023-11-28,Nhân viên chính thức,Cạnh tranh,Trưởng nhóm / Giám sát,,,,5.0,,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF1414
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-digital-marketing.35BDEC8A.html,nhân viên digital marketing,CÔNG TY CỔ PHẦN NHÀ PHƯƠNG NAM VIỆT NAM,Hồ Chí Minh,2023-12-03,2023-11-03,Nhân viên chính thức,14 Tr - 17 Tr VND,Nhân viên,14.0,17.0,VND,1.0,2.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,35BDEC8A
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-chien-luoc-kinh-doanh-van-phong-qlda.35BEF093.html,chuyên viên chiến lược kinh doanh - văn phòng qlda,Ngân hàng TMCP Đại Chúng Việt Nam - PVcomBank,Hà Nội,2023-12-31,2023-11-23,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,2.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEF093
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-data-analyst.35BEE496.html,nhân viên data analyst,Công Ty Cổ Phần Vacxin Việt Nam,Hồ Chí Minh,,2023-11-03,Nhân viên chính thức,15 Tr - 20 Tr VND,Nhân viên,15.0,20.0,VND,1.0,2.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEE496
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-phan-tich-tai-chinh.35BEFFBB.html,chuyên viên phân tích tài chính,Công ty TNHH Giáo dục Khai Nguyên,Hồ Chí Minh,2023-12-16,2023-11-17,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35BEFFBB
https://careerbuilder.vn/vi/tim-viec-lam/it-application-developer-staff.35BEDBB1.html,it application developer staff,Công Ty TNHH Ortholite Việt Nam,Bình Dương,2023-12-08,2023-11-20,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,2.0,năm,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEDBB1
https://careerbuilder.vn/vi/tim-viec-lam/hcm-nhan-vien-trien-khai-phan-mem-linh-vuc-y-te.35BE0F0D.html,[hcm] nhân viên triển khai (phần mềm lĩnh vực y tế),VMED GROUP,Hồ Chí Minh,2023-12-18,2023-11-19,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,3.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35BE0F0D
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-trai-nghiem-khach-hang.35BEF902.html,chuyên viên trải nghiệm khách hàng,CÔNG TY CỔ PHẦN JEMMIA,Hồ Chí Minh,2023-12-08,2023-11-21,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,3.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEF902
https://careerbuilder.vn/vi/tim-viec-lam/senior-backend-developer-java.35BEE0DE.html,senior backend developer (java),Công ty Cổ phần Thời Trang YODY,"Hà Nội, Hải Dương",2023-11-30,2023-11-15,Nhân viên chính thức,20 Tr - 40 Tr VND,Nhân viên,20.0,40.0,VND,2.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEE0DE
https://careerbuilder.vn/vi/tim-viec-lam/cv-quan-tri-rui-ro-gian-lan-khoi-qtrr.35BF0C23.html,cv quản trị rủi ro gian lận - khối qtrr,Ngân Hàng TMCP Quân Đội,Hà Nội,2023-12-20,2023-11-24,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,7.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF0C23
https://careerbuilder.vn/vi/tim-viec-lam/data-science.35BEE456.html,data science,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ ẨM THỰC ICOOL,Hồ Chí Minh,2023-11-30,2023-11-09,Nhân viên chính thức,10 Tr - 13 Tr VND,Nhân viên,10.0,13.0,VND,1.0,3.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEE456
https://careerbuilder.vn/vi/tim-viec-lam/tro-ly-kinh-doanh-sale-admin.35BEFDBC.html,trợ lý kinh doanh - sale admin,Chicilon Media,Hồ Chí Minh,2023-12-15,2023-11-16,,nan,,,,nan,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEFDBC
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-ke-toan-tong-hop.35BDF8E7.html,chuyên viên kế toán tổng hợp,Công ty CP Công nghệ giáo dục Trường học trực tuyến (ONSCHOOL),Hà Nội,2023-12-08,2023-11-09,Nhân viên chính thức,12 Tr - 15 Tr VND,Nhân viên,12.0,15.0,VND,3.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDF8E7
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-he-thong-thong-tin-quan-tri-mis.35BDF19C.html,chuyên viên cao cấp hệ thống thông tin quản trị (mis),CÔNG TY CỔ PHẦN KINH DOANH F88,Hà Nội,2023-12-04,2023-11-05,Nhân viên chính thức,Trên20 Tr VND,Nhân viên,20.0,,VND,3.0,,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDF19C
https://careerbuilder.vn/vi/tim-viec-lam/cong-tac-vien-phan-tich-kinh-doanh-ha-noi-ta139.35BED593.html,cộng tác viên phân tích kinh doanh - hà nội - ta139,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,2023-12-26,2023-11-27,Nhân viên chính thức,Cạnh tranh,Mới tốt nghiệp,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BED593
https://careerbuilder.vn/vi/tim-viec-lam/cong-tac-vien-phan-tich-kinh-doanh-ha-noi-ta139.35BED6A2.html,cộng tác viên phân tích kinh doanh - hà nội - ta139,Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,2023-12-27,2023-11-28,Nhân viên chính thức,Cạnh tranh,Mới tốt nghiệp,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BED6A2
https://careerbuilder.vn/vi/tim-viec-lam/it-ky-su-cloud-bo-phan-thiet-ke-dien-dien-tu-nam-tu-liem-ha-noi-15-50-trieu.35BDED94.html,[it] kỹ sư cloud ( bộ phận thiết kế điện – điện tử) - nam từ liêm hà nội (15-50 triệu),Công Ty TNHH OS POWER Việt Nam,Hà Nội,2023-12-03,2023-11-03,Nhân viên chính thức,15 Tr - 50 Tr VND,Nhân viên,15.0,50.0,VND,3.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35BDED94
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-mo-hinh-rui-ro.35BEFE77.html,chuyên viên cao cấp mô hình rủi ro,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,2023-12-15,2023-11-23,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,3.0,,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEFE77
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-mo-hinh-rui-ro.35BDE1F8.html,chuyên viên cao cấp mô hình rủi ro,Ngân Hàng TMCP Sài Gòn - Hà Nội ( SHB ),Hà Nội,2023-12-26,2023-11-27,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,3.0,,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDE1F8
https://careerbuilder.vn/vi/tim-viec-lam/senior-data-engineer.35BDDD82.html,senior data engineer,Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ,Hồ Chí Minh,2023-12-24,2023-11-25,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,5.0,8.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDDD82
https://careerbuilder.vn/vi/tim-viec-lam/senior-data-engineer.35BEEC9F.html,senior data engineer,Công Ty CP Vàng Bạc Đá Quý Phú Nhuận - PNJ,Hồ Chí Minh,2023-12-25,2023-11-28,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,5.0,8.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEEC9F
https://careerbuilder.vn/vi/tim-viec-lam/backend-web-dev-mysql-nodejs-mongodb.35BDF4F8.html,"backend web dev (mysql, nodejs, mongodb)",CÔNG TY CỔ PHẦN KING FOOD MARKET,Hồ Chí Minh,2023-12-05,2023-11-06,Nhân viên chính thức,10 Tr - 30 Tr VND,Nhân viên,10.0,30.0,VND,1.0,4.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDF4F8
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-he-thong-thong-tin-quan-tri-mis.35BE0874.html,chuyên viên cao cấp hệ thống thông tin quản trị (mis),Tổng công ty Cổ phần Bảo hiểm Bưu điện,Hà Nội,2023-12-15,2023-11-16,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,5.0,,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35BE0874
https://careerbuilder.vn/vi/tim-viec-lam/giam-doc-quan-tri-so-nganh-bds.35BDD52F.html,giám đốc quản trị số (ngành bđs),TBS Land- Công ty Cổ Phần Đầu Tư Thái Bình,Bình Dương,2023-12-19,2023-11-20,Nhân viên chính thức,40 Tr - 60 Tr VND,Giám đốc,40.0,60.0,VND,5.0,10.0,năm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDD52F
https://careerbuilder.vn/vi/tim-viec-lam/ban-tai-chinh-ho-hn-chuyen-vien-bao-cao-quan-tri.35BDDF45.html,[ban tài chính - ho hn] chuyên viên báo cáo quản trị,ABBANK - Ngân Hàng TMCP An Bình,Hà Nội,2023-12-24,2023-11-25,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,3.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDDF45
https://careerbuilder.vn/vi/tim-viec-lam/lap-trinh-vien-net.35BEE306.html,lập trình viên .net,Tổng công ty Cổ phần Bảo hiểm Bưu điện,Hà Nội,2023-11-30,2023-11-23,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,3.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35BEE306
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-ke-toan-kho-thoi-trang-dexus.35BEEB77.html,nhân viên kế toán kho - thời trang dexus,CÔNG TY TNHH DHARMA VIỆT NAM,Hà Nội,2023-11-30,2023-11-28,Nhân viên chính thức,10 Tr - 15 Tr VND,Nhân viên,10.0,15.0,VND,1.0,3.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEEB77
https://careerbuilder.vn/vi/tim-viec-lam/senior-operations-executive.35BE079B.html,senior operations executive,Công Ty Cổ Phần VNG,Hồ Chí Minh,2023-12-15,2023-11-16,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE079B
