job_link,job_title,comp_name,location,expire_date,update_date,staff_type,salary,job_level,Phương thức làm việc,sal_min,sal_max,currency,exp_min,exp_max,exp_measurement,location_Hồ Chí Minh,location_Đồng Nai,location_Hà Nội,location_Long An,location_Bình Dương,location_Bà Rịa - Vũng Tàu,location_Hải Phòng,location_Hải Dương,location_Đà Nẵng,location_Thanh Hóa,location_Bắc Ninh,location_Quốc tế,location_Hậu Giang,location_Nghệ An,location_Quảng Ngãi,location_Bình Thuận,location_Thái Bình,location_Nam Định,location_Hà Nam,location_Bến Tre,location_Bình Định,location_Hưng Yên,location_Tây Ninh,location_Yên Bái,location_Quảng Ninh,location_Dak Lak,location_Khánh Hòa,location_Ninh Thuận,location_Bắc Giang,location_Tiền Giang,location_Vĩnh Phúc,location_Cần Thơ,location_Quảng Nam,location_Lâm Đồng,location_New Jersey,location_Lạng Sơn,location_Vĩnh Long,industry_Vận chuyển / Giao nhận /Kho vận,industry_Hàng hải,industry_Xuất nhập khẩu,industry_Thu mua / Vật tư,industry_Bán hàng / Kinh doanh,industry_Điện / Điện tử / Điện lạnh,industry_Cơ khí / Ô tô / Tự động hóa,industry_Hàng gia dụng / Chăm sóc cá nhân,industry_Tiếp thị / Marketing,industry_Biên phiên dịch,industry_Sản xuất / Vận hành sản xuất,industry_Dịch vụ khách hàng,industry_Bán lẻ / Bán sỉ,industry_Đồ gỗ,industry_Nội ngoại thất,industry_Quản lý điều hành,industry_Thực phẩm & Đồ uống,industry_Nông nghiệp,industry_Hành chính / Thư ký,industry_Hóa học,industry_Kế toán / Kiểm toán,industry_Tài chính / Đầu tư,industry_Dệt may / Da giày / Thời trang,industry_Ngân hàng,industry_Thống kê,industry_Ngành khác,industry_CNTT - Phần mềm,industry_Tiếp thị trực tuyến,industry_Quản lý chất lượng (QA/QC),industry_Mỹ thuật / Nghệ thuật / Thiết kế,industry_Tư vấn,industry_Công nghệ thực phẩm / Dinh dưỡng,industry_Giáo dục / Đào tạo,industry_Truyền hình / Báo chí / Biên tập,industry_Thủy sản / Hải sản,industry_Luật / Pháp lý,industry_Y tế / Chăm sóc sức khỏe,industry_Quảng cáo / Đối ngoại / Truyền Thông,industry_Mới tốt nghiệp / Thực tập,industry_Dầu khí,industry_Chăn nuôi / Thú y,industry_Nhà hàng / Khách sạn,industry_Bưu chính viễn thông,industry_Bảo hiểm,industry_Xây dựng,industry_Hàng không,industry_Công nghệ sinh học,industry_Bảo trì / Sửa chữa,industry_Lao động phổ thông,industry_Nhân sự,job_id
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh.35BEE95D.html,nhân viên kinh doanh,Công Ty TNHH Đồ Gỗ Nghĩa Sơn,Đồng Nai,2024-02-05,2024-01-07,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,,5.0,,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEE95D
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-mua-hang-linh-vuc-co-dien-xay-dung.35BF25A7.html,"nhân viên mua hàng (lĩnh vực cơ điện, xây dựng)",CÔNG TY CỔ PHẦN KỸ THƯƠNG THẾ KỶ,Hà Nội,2024-02-05,2024-01-07,Nhân viên chính thức,8 Tr - 12 Tr VND,Nhân viên,,8.0,12.0,VND,1.0,,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35BF25A7
https://careerviet.vn/vi/tim-viec-lam/merchandiser.35BF23F6.html,merchandiser,Công Ty Cổ Phần Đầu Tư K&G Việt Nam,Hà Nội,2024-02-05,2024-01-07,Nhân viên chính thức,15 Tr - 30 Tr VND,Nhân viên,,15.0,30.0,VND,2.0,5.0,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF23F6
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-du-an-project-operation-executive.35BF2504.html,nhân viên dự án (project operation executive),SCT LOGISTICS JSC,Hồ Chí Minh,2024-02-05,2024-01-07,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,,2.0,10.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF2504
https://careerviet.vn/vi/tim-viec-lam/agency-coordinator.35BF2506.html,agency coordinator,SCT LOGISTICS JSC,Hồ Chí Minh,2024-02-05,2024-01-07,Nhân viên chính thức,10 Tr - 15 Tr VND,Nhân viên,,10.0,15.0,VND,2.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF2506
https://careerviet.vn/vi/tim-viec-lam/nv-chung-tu-xuat-nhap-khau-lam-viec-kcn-nhon-trach-3.35BF21EF.html,nv chứng từ xuất nhập khẩu (làm việc kcn nhơn trạch 3),Công Ty TNHH Sankyu (Việt Nam),Đồng Nai,2024-02-05,2024-01-07,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF21EF
https://careerviet.vn/vi/tim-viec-lam/qa-manager-quality-control-inspector-furniture.35BF2594.html,qa manager/quality control inspector (furniture),Headhunter HRchannels Group,"Bình Định, Bình Dương, Đồng Nai",2024-02-05,2024-01-07,Nhân viên chính thức,800 - 2000 USD,Quản lý,,800.0,2000.0,USD,5.0,10.0,năm,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF2594
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-xuat-nhap-khau.35BF2394.html,nhân viên kinh doanh xuất nhập khẩu,Công Ty Bao Bì Thông Minh intBOX,Hồ Chí Minh,2024-02-05,2024-01-07,,nan,,,,,nan,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF2394
https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-mua-hang-va-quan-ly-don-hang-_-nganh-may-mac.35BF23F4.html,chuyên viên mua hàng và quản lý đơn hàng _ ngành may mặc,Công Ty Cổ Phần Đầu Tư K&G Việt Nam,Hà Nội,2024-02-05,2024-01-07,Nhân viên chính thức,15 Tr - 30 Tr VND,Nhân viên,,15.0,30.0,VND,2.0,5.0,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF23F4
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ke-hoach-san-xuat.35BF5A60.html,nhân viên kế hoạch sản xuất,CÔNG TY TNHH SX TM CN NHỰA Á CHÂU,Bình Dương,2024-03-31,2024-01-06,Nhân viên chính thức,10 Tr - 15 Tr VND,Nhân viên,,10.0,15.0,VND,2.0,5.0,năm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF5A60
https://careerviet.vn/vi/tim-viec-lam/processing-specialist.35BEE98E.html,processing specialist,CÔNG TY TNHH TƯ VẤN ĐẦU TƯ ĐỊNH CƯ TOÀN CẦU EU IMMI,Hồ Chí Minh,2024-02-04,2024-01-06,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,,2.0,,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEE98E
https://careerviet.vn/vi/tim-viec-lam/wholesales-manager.35BEE88E.html,wholesales manager,Vantage Logistics Corporation,Hồ Chí Minh,2024-02-04,2024-01-06,Nhân viên chính thức,Cạnh tranh,Quản lý,,,,,5.0,10.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEE88E
https://careerviet.vn/vi/tim-viec-lam/ha-noi-nhan-vien-kinh-doanh-logistics.35BEE826.html,[hà nội] nhân viên kinh doanh logistics,Công Ty TNHH Mol Logistics,Hà Nội,2024-02-04,2024-01-06,Nhân viên chính thức,Trên12 Tr VND,Nhân viên,,12.0,,VND,1.0,2.0,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEE826
https://careerviet.vn/vi/tim-viec-lam/senior-sales-representative.35BEE820.html,senior sales representative/销售代表,CÔNG TY TNHH CTS INTERNATIONAL LOGISTICS (VIỆT NAM),"Hồ Chí Minh, Hải Phòng, Bình Dương",2024-02-04,2024-01-06,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,,2.0,3.0,năm,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEE820
https://careerviet.vn/vi/tim-viec-lam/sales-staff-_logistics.35BEE8ED.html,sales staff _logistics,Công ty TNHH AOBA Việt Nam,Hà Nội,2024-02-04,2024-01-06,Nhân viên chính thức,8 Tr - 13 Tr VND,Mới tốt nghiệp,,8.0,13.0,VND,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEE8ED
https://careerviet.vn/vi/tim-viec-lam/sales-manager_-logistics.35BEE8EC.html,sales manager_ logistics,Công ty TNHH AOBA Việt Nam,Hà Nội,2024-02-04,2024-01-06,Nhân viên chính thức,26 Tr - 30 Tr VND,Quản lý,,26.0,30.0,VND,7.0,,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEE8EC
https://careerviet.vn/vi/tim-viec-lam/junior-sales-representative-work-from-home.35BEE859.html,junior sales representative/销售代表- work from home,CÔNG TY TNHH CTS INTERNATIONAL LOGISTICS (VIỆT NAM),"Nghệ An, Bắc Ninh, Bắc Giang",2024-02-04,2024-01-06,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,,1.0,,đến1năm,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEE859
https://careerviet.vn/vi/tim-viec-lam/senior-sales-representative-work-from-home.35BEE851.html,senior sales representative 销售代表 - work from home,CÔNG TY TNHH CTS INTERNATIONAL LOGISTICS (VIỆT NAM),"Nghệ An, Bắc Ninh, Bắc Giang",2024-02-04,2024-01-06,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,,2.0,3.0,năm,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEE851
https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-tai-tro-thuong-mai-sme-khu-vuc-ha-noi.35BEE898.html,chuyên viên tài trợ thương mại (sme) - khu vực hà nội,Ngân Hàng TMCP Quân Đội,Hà Nội,2024-02-04,2024-01-06,Nhân viên chính thức,12 Tr - 40 Tr VND,Nhân viên,,12.0,40.0,VND,1.0,,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEE898
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-xuat-nhap-khau.35BEE839.html,nhân viên xuất nhập khẩu,Công ty TNHH AOBA Việt Nam,Bắc Ninh,2024-02-04,2024-01-06,Nhân viên chính thức,13 Tr - 17 Tr VND,Nhân viên,,13.0,17.0,VND,5.0,10.0,năm,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEE839
https://careerviet.vn/vi/tim-viec-lam/truong-phong-mua-hang-du-an.35BF211A.html,trưởng phòng mua hàng dự án,CÔNG TY CỔ PHẦN CÔNG NGHỆ VÀ THƯƠNG MẠI SYSTECH,"Hà Nội, Hưng Yên",2024-02-04,2024-01-06,Nhân viên chính thức,20 Tr - 45 Tr VND,Quản lý,,20.0,45.0,VND,3.0,5.0,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF211A
https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh-thuong-mai-xuat-nhap-khau.35BF22A0.html,chuyên viên kinh doanh thương mại – xuất nhập khẩu,CÔNG TY CỔ PHẦN MUA BÁN NỢ VÀ QUẢN LÝ TÀI SẢN HDBANK,Hồ Chí Minh,2024-02-04,2024-01-06,Nhân viên chính thức,20 Tr - 30 Tr VND,Nhân viên,,20.0,30.0,VND,5.0,7.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF22A0
https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-tai-tro-thuong-mai-sme-khu-vuc-ha-noi.35BF2223.html,chuyên viên tài trợ thương mại (sme) - khu vực hà nội,Ngân Hàng TMCP Quân Đội,Hà Nội,2024-02-04,2024-01-06,Nhân viên chính thức,12 Tr - 40 Tr VND,Nhân viên,,12.0,40.0,VND,1.0,,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF2223
https://careerviet.vn/vi/tim-viec-lam/business-development-manager-hcm.35BF22B4.html,business development manager (hcm),CÔNG TY TNHH DSV SOLUTIONS,Hồ Chí Minh,2024-02-04,2024-01-06,Nhân viên chính thức,Cạnh tranh,Quản lý,,,,,3.0,7.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF22B4
https://careerviet.vn/vi/tim-viec-lam/do-accountant-freight-forwader-hanoi-temp-7-months.35BF2296.html,do accountant - freight forwader (hanoi) - temp 7 months,"DSV Air & Sea Co., Ltd.",Hà Nội,2024-02-04,2024-01-06,Thời vụ/ Nghề tự do,Cạnh tranh,Nhân viên,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF2296
https://careerviet.vn/vi/tim-viec-lam/hse-executive.35BF2208.html,hse executive,Công Ty TNHH Maker Sixty Four,Long An,2024-02-04,2024-01-06,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,,1.0,3.0,năm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF2208
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-xuat-nhap-khau.35BF2277.html,nhân viên xuất nhập khẩu,Công ty CP Nguyên Liệu Thực Phẩm Á Châu Sài Gòn (AFI),Bình Dương,2024-02-04,2024-01-06,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,,1.0,,năm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF2277
https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh-quoc-te-export-sales-international-sales.35BF2289.html,chuyên viên kinh doanh quốc tế (export sales - international sales),Tập Đoàn Karofi Holding,Hà Nội,2024-02-04,2024-01-06,Nhân viên chính thức,18 Tr - 30 Tr VND,Nhân viên,,18.0,30.0,VND,2.0,5.0,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF2289
https://careerviet.vn/vi/tim-viec-lam/project-management-executive.35BF217B.html,project management executive,Yes4All Trading Services Company Limited,Hồ Chí Minh,2024-02-04,2024-01-06,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,,1.0,2.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF217B
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh.35BF2146.html,nhân viên kinh doanh,Công ty Cổ phần Devyt,Hà Nội,2024-02-04,2024-01-06,Nhân viên chính thức,10 Tr - 15 Tr VND,Nhân viên,,10.0,15.0,VND,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF2146
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-xuat-nhap-khau.35BF214B.html,nhân viên xuất nhập khẩu,Công ty TNHH sản phẩm ISUN Việt Nam,Hưng Yên,2024-02-04,2024-01-06,Nhân viên chính thức,13 Tr - 20 Tr VND,Nhân viên,,13.0,20.0,VND,1.0,2.0,năm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF214B
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-mua-hang-co-dien.35BF2127.html,nhân viên mua hàng cơ điện,CÔNG TY CỔ PHẦN KỸ THƯƠNG THẾ KỶ,Hà Nội,2024-02-04,2024-01-06,Nhân viên chính thức,8 Tr - 12 Tr VND,Nhân viên,,8.0,12.0,VND,1.0,,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF2127
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-sales-admin-xuat-nhap-khau.35BF590E.html,nhân viên sales admin (xuất nhập khẩu),Công Ty Cổ Phần Gỗ An Cường,Hồ Chí Minh,2024-02-05,2024-01-05,Nhân viên chính thức,10 Tr - 16 Tr VND,Nhân viên,,10.0,16.0,VND,1.0,2.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF590E
https://careerviet.vn/vi/tim-viec-lam/quan-ly-chien-luoc-hang-hoa-merchandise-manager.35BF58B6.html,quản lý chiến lược hàng hóa - merchandise manager,Công ty TNHH Thương mại LARIA - Siêu Thị Farmers Market,Hồ Chí Minh,2024-01-31,2024-01-05,Nhân viên chính thức,30 Tr - 40 Tr VND,Quản lý,,30.0,40.0,VND,5.0,10.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF58B6
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-quan-ly-hop-dong.35BF58A6.html,nhân viên quản lý hợp đồng,Chi nhánh Công ty TNHH MTV BCA-Thăng Long tại TP.HCM,Hồ Chí Minh,2024-01-31,2024-01-05,Nhân viên chính thức,15 Tr - 20 Tr VND,Nhân viên,,15.0,20.0,VND,2.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF58A6
https://careerviet.vn/vi/tim-viec-lam/nhan-vien-ke-toan.35BF5789.html,nhân viên kế toán,JUPITER PACIFIC FORWARDING JOINT STOCK COMPANY,Hồ Chí Minh,2024-02-29,2024-01-05,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,,1.0,,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BF5789
