job_link,job_title,comp_name,location,expire_date,update_date,staff_type,salary,job_level,sal_min,sal_max,currency,exp_min,exp_max,exp_measurement,location_Hồ Chí Minh,location_Hà Nội,location_Vĩnh Phúc,location_Bình Dương,location_Bình Thuận,location_New Jersey,location_Tây Ninh,location_Bà Rịa - Vũng Tàu,location_Đồng Nai,location_Hải Phòng,location_Bến Tre,location_Quảng Bình,location_Cà Mau,location_Hưng Yên,location_Hà Nam,location_Bắc Ninh,location_Đà Nẵng,location_Bình Phước,location_Quảng Nam,location_Thái Bình,location_Hải Dương,location_Bắc Giang,location_Long An,location_An Giang,location_Quảng Ninh,location_Lâm Đồng,location_Đồng Tháp,location_Nghệ An,location_Thừa Thiên- Huế,location_Quảng Trị,location_Cần Thơ,location_Phú Thọ,location_Bình Định,location_Thanh Hóa,location_KV Bắc Trung Bộ,location_Yên Bái,industry_Xuất nhập khẩu,industry_Bán hàng / Kinh doanh,industry_Vận chuyển / Giao nhận /Kho vận,industry_Quảng cáo / Đối ngoại / Truyền Thông,industry_Dệt may / Da giày / Thời trang,industry_Hành chính / Thư ký,industry_Biên phiên dịch,industry_Quản lý điều hành,industry_Môi trường,industry_Thu mua / Vật tư,industry_Tiếp thị / Marketing,industry_Sản xuất / Vận hành sản xuất,industry_Thực phẩm & Đồ uống,industry_Công nghệ thực phẩm / Dinh dưỡng,industry_Dịch vụ khách hàng,industry_Hàng hải,industry_Nội ngoại thất,industry_Kế toán / Kiểm toán,industry_Bán lẻ / Bán sỉ,industry_Luật / Pháp lý,industry_Bất động sản,industry_Tài chính / Đầu tư,industry_Tư vấn,industry_Nông nghiệp,industry_Cơ khí / Ô tô / Tự động hóa,industry_Đồ gỗ,industry_Giáo dục / Đào tạo,industry_Ngành khác,industry_Nhân sự,industry_Khoáng sản,industry_Y tế / Chăm sóc sức khỏe,industry_Mới tốt nghiệp / Thực tập,industry_Tiếp thị trực tuyến,industry_Xây dựng,industry_Dược phẩm,industry_Điện / Điện tử / Điện lạnh,industry_In ấn / Xuất bản,industry_Công nghệ sinh học,industry_Thủy sản / Hải sản,industry_An toàn lao động,industry_Hóa học,industry_CNTT - Phần mềm,industry_Chăn nuôi / Thú y,industry_Quản lý chất lượng (QA/QC),industry_Hàng gia dụng / Chăm sóc cá nhân,industry_Thống kê,industry_Bưu chính viễn thông,industry_Dầu khí,job_id
https://careerbuilder.vn/vi/tim-viec-lam/customer-service.35BDE98C.html,customer service,Công ty Cổ Phần Gourmet Partner Việt Nam,Hà Nội,2023-12-01,2023-11-02,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,3.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDE98C
https://careerbuilder.vn/vi/tim-viec-lam/sales-lcl-specialist.35BDE942.html,sales lcl specialist,CÔNG TY TNHH ĐẠI LÝ VẬN TẢI BIỂN GOLD,"Hồ Chí Minh, Hải Phòng",2023-12-01,2023-11-02,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,,đến1năm,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDE942
https://careerbuilder.vn/vi/tim-viec-lam/vnt7-chuyen-vien-kinh-doanh-xuat-khau-tieng-anh.35BDE940.html,[vnt7] chuyên viên kinh doanh xuất khẩu (tiếng anh),TỔNG CÔNG TY CỔ PHẦN THƯƠNG MẠI XÂY DỰNG,Hà Nội,2023-12-01,2023-11-02,Nhân viên chính thức,15 Tr - 30 Tr VND,Nhân viên,15.0,30.0,VND,1.0,,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDE940
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-thu-mua-biet-tieng-trung.35BDE917.html,nhân viên thu mua (biết tiếng trung),CÔNG TY TNHH NỘI THẤT QIN DING,Bình Dương,2023-12-01,2023-11-02,Nhân viên chính thức,9 Tr - 13 Tr VND,Nhân viên,9.0,13.0,VND,1.0,2.0,năm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDE917
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-kinh-doanh-khai-thac-cang-bien-dich-vu-hang-hai.35BE0047.html,chuyên viên kinh doanh khai thác cảng biển & dịch vụ hàng hải,TỔNG CÔNG TY HÀNG HẢI VIỆT NAM - CTCP,Hà Nội,2023-11-12,2023-11-02,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,3.0,,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE0047
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-mua-hang-my-pham.35BE008F.html,chuyên viên mua hàng mỹ phẩm,Công ty TNHH Thiên Thủy Mộc,Hà Nội,2023-11-05,2023-11-02,Nhân viên chính thức,9 Tr - 15 Tr VND,Nhân viên,9.0,15.0,VND,3.0,5.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE008F
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-ho-so-thau-thiet-bi-y-te.35BE0116.html,nhân viên hồ sơ thầu thiết bị y tế,Công Ty TNHH Vật Tư Và Trang Thiết Bị Y Tế Hat -Med Việt Nam,Hà Nội,2023-11-12,2023-11-02,Nhân viên chính thức,8 Tr - 10 Tr VND,Nhân viên,8.0,10.0,VND,1.0,3.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE0116
https://careerbuilder.vn/vi/tim-viec-lam/senior-export-sale.35BE020E.html,senior export sale,CÔNG TY TNHH THỰC PHẨM VÀ ĐỒ UỐNG INTERFRESH,Bình Dương,2023-11-12,2023-11-02,Nhân viên chính thức,Trên25 Tr VND,Nhân viên,25.0,,VND,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE020E
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-sales-logistic.35BE0180.html,nhân viên sales logistic,CÔNG TY TNHH FBI LOGISTICS,Hồ Chí Minh,2023-11-12,2023-11-02,Nhân viên chính thức,7 Tr - 20 Tr VND,Nhân viên,7.0,20.0,VND,1.0,3.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE0180
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh-logistics.35BB4E25.html,nhân viên kinh doanh logistics,Công ty CP dịch vụ Logistics Hoàn Vũ,Hà Nội,2023-11-30,2023-11-02,Nhân viên chính thức,Trên9 Tr VND,Nhân viên,9.0,,VND,2.0,,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BB4E25
https://careerbuilder.vn/vi/tim-viec-lam/material-controller-chinese-speaking.35BDFFCE.html,material controller (chinese speaking),CÔNG TY TNHH ĐIỆN KHÍ QUỐC QUANG (VIỆT NAM),"Quảng Nam, Đà Nẵng",,2023-11-02,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,,năm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDFFCE
https://careerbuilder.vn/vi/tim-viec-lam/truong-phong-xuat-nhap-khau.35BE0045.html,trưởng phòng xuất nhập khẩu,CÔNG TY CỔ PHẦN MASTERTRAN,"Hà Nội, Thái Bình",2023-11-30,2023-11-02,Nhân viên chính thức,22 Tr - 25 Tr VND,Quản lý,22.0,25.0,VND,3.0,5.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE0045
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-qa-xay-dung-tieu-chuan-chat-lieu.35BDFF9C.html,chuyên viên qa (xây dựng tiêu chuẩn chất liệu),Công ty Cổ phần Thời Trang YODY,"Hải Dương, Hà Nội",2023-11-30,2023-11-02,Nhân viên chính thức,10 Tr - 20 Tr VND,Nhân viên,10.0,20.0,VND,1.0,,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDFF9C
https://careerbuilder.vn/vi/tim-viec-lam/logistics-supervisor-long-thanh.35BE0068.html,logistics supervisor (long thành),Công ty TNHH Chế Biến Thực Phẩm Olam Việt Nam,Đồng Nai,2023-11-12,2023-11-02,Nhân viên chính thức,10 Tr - 20 Tr VND,Trưởng nhóm / Giám sát,10.0,20.0,VND,2.0,3.0,năm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE0068
https://careerbuilder.vn/vi/tim-viec-lam/import-export-intern.35BE019D.html,import-export intern,Công Ty TNHH Fursys VN,Đồng Nai,2023-11-12,2023-11-02,Thực tập,Cạnh tranh,Sinh viên/ Thực tập sinh,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE019D
https://careerbuilder.vn/vi/tim-viec-lam/cargo-sales-manager.35BE0EEE.html,cargo sales manager,Vantage Logistics Corporation,Hồ Chí Minh,2023-11-16,2023-11-02,Nhân viên chính thức,Cạnh tranh,Quản lý,,,,5.0,6.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE0EEE
https://careerbuilder.vn/vi/tim-viec-lam/urgent-nhan-vien-kinh-doanh-xuat-nhap-khau-ho-chi-minh-8-10m.35BE0E9F.html,[urgent] - nhân viên kinh doanh xuất nhập khẩu  (ho chi minh) (8-10m),Công Ty TNHH Star Concord (Việt Nam),Hồ Chí Minh,2023-11-30,2023-11-02,Nhân viên chính thức,"8,5 Tr - 10 Tr VND",Nhân viên,8.5,10.0,VND,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE0E9F
https://careerbuilder.vn/vi/tim-viec-lam/supply-chain-specialist-chinese.35BE0FEE.html,supply chain specialist (chinese),CÔNG TY TNHH HISENSE VIETNAM,Hồ Chí Minh,,2023-11-02,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,4.0,7.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE0FEE
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-lai-xe-nang.35BE0F3C.html,nhân viên lái xe nâng,Công Ty Cổ Phần Đầu Tư Và Phát Triển Nhựa Gỗ Châu Âu,Hải Phòng,2023-11-19,2023-11-02,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,,năm,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE0F3C
https://careerbuilder.vn/vi/tim-viec-lam/pricing-executive.35BE0B94.html,pricing executive,CÔNG TY TNHH CIMC ZHENHUA LOGISTICS (VIETNAM),Hồ Chí Minh,2023-11-17,2023-11-02,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,3.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE0B94
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-mua-hang-nhap-khau-biet-tieng-trung.35BE0FCB.html,chuyên viên – mua hàng nhập khẩu (biết tiếng trung),CÔNG TY TNHH MTV CHẾ TÁC VÀ KINH DOANH TRANG SỨC PNJ,Hồ Chí Minh,2023-11-18,2023-11-02,Nhân viên chính thức,13 Tr - 17 Tr VND,Nhân viên,13.0,17.0,VND,2.0,3.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE0FCB
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-sales-xuat-khau-quoc-te.35BDFAB5.html,nhân viên sales xuất khẩu quốc tế,Chi nhánh Công ty TNHH Daesang Việt Nam tại Hà Nội,Hà Nội,2023-11-30,2023-11-02,Nhân viên chính thức,10 Tr - 18 Tr VND,Nhân viên,10.0,18.0,VND,2.0,5.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDFAB5
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-phong-chung-tu-xuat-nhap-khau.35BE0E5F.html,nhân viên phòng chứng từ xuất nhập khẩu,CÔNG TY TNHH GIAO NHẬN THƯƠNG MẠI RỒNG Á CHÂU,Bình Dương,2023-11-20,2023-11-02,Nhân viên chính thức,13 Tr - 16 Tr VND,Nhân viên,13.0,16.0,VND,3.0,5.0,năm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE0E5F
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-dieu-phoi-noi-bo.35BE0EFE.html,chuyên viên điều phối nội bộ,Công ty TNHH Thương Mại VHC,Hà Nội,2023-11-19,2023-11-02,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE0EFE
https://careerbuilder.vn/vi/tim-viec-lam/pho-tong-giam-doc-phu-trach-logistics.35BE1A6C.html,phó tổng giám đốc phụ trách logistics,CÔNG TY CỔ PHẦN GIAO NHẬN VẬN TẢI MIỀN TRUNG,Đà Nẵng,2023-11-25,2023-11-02,Nhân viên chính thức,Cạnh tranh,Quản lý,,,,5.0,,năm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE1A6C
https://careerbuilder.vn/vi/tim-viec-lam/general-affairs-officer-ga-officer.35BE5857.html,general affairs officer /ga officer,TỔ CHỨC GOOD NEIGHBORS INTERNATIONAL (GNI),Hà Nội,2023-11-26,2023-11-02,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE5857
https://careerbuilder.vn/vi/tim-viec-lam/urgent-nhan-vien-kinh-doanh-logistic-hai-phong-8-5-10m.35BE235C.html,[urgent] nhân viên kinh doanh logistic (hải phòng) (8.5-10m),Công Ty TNHH Star Concord (Việt Nam),Hải Phòng,2023-11-25,2023-11-02,Nhân viên chính thức,"8,5 Tr - 10 Tr VND",Nhân viên,8.5,10.0,VND,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE235C
https://careerbuilder.vn/vi/tim-viec-lam/urgent-thuc-tap-sinh-sales-logistics-hai-phong.35BE2359.html,[urgent] thực tập sinh sales logistics (hải phòng),Công Ty TNHH Star Concord (Việt Nam),Hải Phòng,2023-11-25,2023-11-02,"Nhân viên chính thức, Thực tập",4 Tr - 6 Tr VND,Sinh viên/ Thực tập sinh,4.0,6.0,VND,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE2359
https://careerbuilder.vn/vi/tim-viec-lam/business-development-director.35BE231E.html,business development director,MP Logistics,"Hồ Chí Minh, Hà Nội, Hải Phòng",2023-11-25,2023-11-02,Nhân viên chính thức,Cạnh tranh,Quản lý,,,,5.0,7.0,năm,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE231E
https://careerbuilder.vn/vi/tim-viec-lam/business-development-manager.35BE22EE.html,business development manager,MP Logistics,Hồ Chí Minh,2023-11-25,2023-11-02,Nhân viên chính thức,Cạnh tranh,Trưởng nhóm / Giám sát,,,,3.0,10.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE22EE
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-mua-hang-nhap-khau.35BE1CBA.html,chuyên viên mua hàng nhập khẩu,Công Ty Cổ Phần Kỹ Thuật Và Thiết Bị Y Tế Sài Gòn (SAGOMED),Hồ Chí Minh,2023-11-19,2023-11-02,Nhân viên chính thức,14 Tr - 18 Tr VND,Nhân viên,14.0,18.0,VND,3.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE1CBA
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-ke-toan-thanh-toan-quy.35BE2365.html,"nhân viên kế toán thanh toán, quỹ",CÔNG TY CỔ PHẦN ĐTSX BẢO NGỌC,Hà Nội,,2023-11-02,Nhân viên chính thức,9 Tr - 11 Tr VND,Nhân viên,9.0,11.0,VND,1.0,2.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE2365
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-sales-logistic.35BE2AFC.html,nhân viên sales logistic,CÔNG TY CỔ PHẦN TRANSIMEX,Hồ Chí Minh,2023-11-25,2023-11-02,Nhân viên chính thức,10 Tr - 30 Tr VND,Nhân viên,10.0,30.0,VND,2.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE2AFC
https://careerbuilder.vn/vi/tim-viec-lam/ha-noi-business-manager-sales-manager-freight-forwarder.35BE5869.html,hà nội - business manager/ sales manager (freight forwarder),Forward Search Consulting Pte Ltd,"Hà Nội, Hải Dương",,2023-11-02,Nhân viên chính thức,"1,500 - 2000 USD",Trưởng nhóm / Giám sát,1.5,2000.0,USD,5.0,15.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE5869
https://careerbuilder.vn/vi/tim-viec-lam/sales-logistics-staff.35BE318D.html,sales logistics staff,Công ty TNHH Willtec Việt Nam,Hồ Chí Minh,2023-12-31,2023-11-02,Nhân viên chính thức,500 - 800 USD,Nhân viên,500.0,800.0,USD,1.0,3.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE318D
https://careerbuilder.vn/vi/tim-viec-lam/senior-production-planning-specialist.35BE586C.html,senior production planning specialist,Yes4All Trading Services Company Limited,Hồ Chí Minh,2023-11-30,2023-11-02,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,5.0,năm,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE586C
https://careerbuilder.vn/vi/tim-viec-lam/logistics-operation-manager.35BE2B3E.html,logistics operation manager,CÔNG TY TNHH GIAO NHẬN VẬN TẢI HÀNG HÓA QUỐC TẾ VIVA,Hà Nội,2023-11-30,2023-11-02,Nhân viên chính thức,"Trên1,500 USD",Giám đốc,1.5,,USD,2.0,3.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE2B3E
