job_link,job_title,comp_name,location,expire_date,update_date,staff_type,salary,job_level,sal_min,sal_max,currency,exp_min,exp_max,exp_measurement,location_Bình Dương,location_Hồ Chí Minh,location_Hà Nội,location_Bà Rịa - Vũng Tàu,location_Đồng Nai,location_Hải Phòng,location_Vĩnh Long,location_Tây Ninh,location_Hưng Yên,location_Hậu Giang,location_Phú Yên,location_Ninh Thuận,location_Quảng Ngãi,location_Bắc Ninh,location_Hải Dương,location_Thừa Thiên- Huế,location_Long An,location_Nghệ An,location_Bắc Giang,location_Bến Tre,location_Đà Nẵng,location_Lâm Đồng,location_Hà Nam,location_Quảng Bình,location_Bình Thuận,location_Lào Cai,location_Vĩnh Phúc,location_Bình Phước,location_Đồng Tháp,location_Bình Định,location_Thanh Hóa,location_Tiền Giang,location_Quảng Ninh,location_Cần Thơ,location_Gia Lai,location_An Giang,location_Khánh Hòa,location_Yên Bái,location_Khác,location_Quảng Nam,location_Cao Bằng,location_Phú Thọ,industry_Dịch vụ khách hàng,industry_Vận chuyển / Giao nhận /Kho vận,industry_Kế toán / Kiểm toán,industry_Dược phẩm,industry_Y tế / Chăm sóc sức khỏe,industry_Bán hàng / Kinh doanh,industry_Bán lẻ / Bán sỉ,industry_Quản lý điều hành,industry_Xuất nhập khẩu,industry_Dệt may / Da giày / Thời trang,industry_In ấn / Xuất bản,industry_Sản xuất / Vận hành sản xuất,industry_Thực phẩm & Đồ uống,industry_Hóa học,industry_Lao động phổ thông,industry_Tài chính / Đầu tư,industry_Công nghệ thực phẩm / Dinh dưỡng,industry_Thu mua / Vật tư,industry_Bưu chính viễn thông,industry_Mới tốt nghiệp / Thực tập,industry_Bảo hiểm,industry_Cơ khí / Ô tô / Tự động hóa,industry_Thủy lợi,industry_Xây dựng,industry_Ngành khác,industry_Biên phiên dịch,industry_Hành chính / Thư ký,industry_Hàng hải,industry_Bảo trì / Sửa chữa,industry_Điện / Điện tử / Điện lạnh,industry_Tư vấn,industry_Nội ngoại thất,industry_Thống kê,industry_Nhân sự,industry_An Ninh / Bảo Vệ,industry_Tiếp thị / Marketing,industry_Ngân hàng,industry_Đồ gỗ,industry_Quản lý chất lượng (QA/QC),industry_Bất động sản,industry_Mỹ thuật / Nghệ thuật / Thiết kế,industry_Quảng cáo / Đối ngoại / Truyền Thông,industry_Nhà hàng / Khách sạn,industry_Du lịch,industry_Công nghệ sinh học,industry_Luật / Pháp lý,industry_CNTT - Phần mềm,industry_CNTT - Phần cứng / Mạng,industry_Tiếp thị trực tuyến,industry_Hàng không,industry_An toàn lao động,industry_Nông nghiệp,industry_Dầu khí,industry_Giáo dục / Đào tạo,industry_Hàng gia dụng / Chăm sóc cá nhân,job_id
https://careerbuilder.vn/vi/tim-viec-lam/airfreight-coordinator.35BE0D44.html,airfreight coordinator,Indo Trans Logistics,Hồ Chí Minh,2023-11-30,2023-11-01,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,3.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35BE0D44
https://careerbuilder.vn/vi/tim-viec-lam/transports-specialist.35BE0E29.html,transports specialist,Ahamove,Hà Nội,2023-11-30,2023-11-01,Nhân viên chính thức,10 Tr - 18 Tr VND,Nhân viên,10.0,18.0,VND,2.0,,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE0E29
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-booking-xuat-nhap-khau.35BE0E0E.html,nhân viên booking xuất nhập khẩu,Công ty TNHH Toàn Cầu Khải Minh,Hà Nội,2023-11-15,2023-11-01,"Nhân viên chính thức, Thực tập",Cạnh tranh,Nhân viên,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE0E0E
https://careerbuilder.vn/vi/tim-viec-lam/to-truong-to-chung-tu-kho-lanh.35BE0C42.html,tổ trưởng tổ chứng từ kho lạnh,CÔNG TY CỔ PHẦN TRANSIMEX,Long An,2023-11-30,2023-11-01,Nhân viên chính thức,15 Tr - 20 Tr VND,Trưởng nhóm / Giám sát,15.0,20.0,VND,3.0,5.0,năm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE0C42
https://careerbuilder.vn/vi/tim-viec-lam/truong-bo-phan-dieu-phoi-van-tai-co-bang-b2.35BE0BE3.html,trưởng bộ phận điều phối vận tải (có bằng b2),Công Ty Cổ Phần Tập Đoàn MERAP,Hưng Yên,,2023-11-01,Nhân viên chính thức,15 Tr - 20 Tr VND,Trưởng nhóm / Giám sát,15.0,20.0,VND,1.0,3.0,năm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE0BE3
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-giao-hang-xe-tai-tien-giang.35BE0BEB.html,nhân viên giao hàng xe tải- tiền giang,Công Ty Cổ Phần Tập Đoàn MERAP,Tiền Giang,,2023-11-01,Nhân viên chính thức,9 Tr - 12 Tr VND,Nhân viên,9.0,12.0,VND,1.0,2.0,năm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE0BEB
https://careerbuilder.vn/vi/tim-viec-lam/hung-yen-dieu-phoi-van-tai-giao-hang.35BE0D8F.html,(hưng yên) điều phối vận tải giao hàng,Công Ty TNHH Tập Đoàn Rita Võ,Hưng Yên,2023-11-30,2023-11-01,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,3.0,5.0,năm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE0D8F
https://careerbuilder.vn/vi/tim-viec-lam/staff-export-import.35BE0C4D.html,staff – export & import,Công ty Cổ Phần Giấy Sài Gòn - SAIGON PAPER CORPORATION,Bà Rịa - Vũng Tàu,2023-11-17,2023-11-01,Nhân viên chính thức,12 Tr - 14 Tr VND,Nhân viên,12.0,14.0,VND,2.0,3.0,năm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE0C4D
https://careerbuilder.vn/vi/tim-viec-lam/ke-toan-kho.35BE0D11.html,kế toán kho,Công ty TNHH Mỹ Phục - Eva De Eva,Hà Nội,2023-11-18,2023-11-01,Nhân viên chính thức,10 Tr - 12 Tr VND,Nhân viên,10.0,12.0,VND,2.0,,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE0D11
https://careerbuilder.vn/vi/tim-viec-lam/truong-trung-tam-logictics-vinatrans-da-nang.35BE1A75.html,trưởng trung tâm logictics vinatrans đà nẵng,CÔNG TY CỔ PHẦN GIAO NHẬN VẬN TẢI MIỀN TRUNG,Đà Nẵng,2023-11-25,2023-11-01,Nhân viên chính thức,16 Tr - 20 Tr VND,Quản lý,16.0,20.0,VND,3.0,,năm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE1A75
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-cham-soc-khach-hang-cus-kam-hang-noi-dia.35BE1B9C.html,chuyên viên chăm sóc khách hàng (cus & kam) hàng nội địa,CÔNG TY CỔ PHẦN VẬN TẢI BIỂN CONTAINER THÁI BÌNH DƯƠNG,Hồ Chí Minh,2023-11-24,2023-11-01,Nhân viên chính thức,Trên8 Tr VND,Nhân viên,8.0,,VND,2.0,,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE1B9C
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-giao-hang-mien-bac.35BE1A0F.html,nhân viên giao hàng miền bắc,công ty Toshiko Việt Nam,Hà Nội,2023-11-26,2023-11-01,Nhân viên chính thức,7 Tr - 15 Tr VND,Nhân viên,7.0,15.0,VND,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE1A0F
https://careerbuilder.vn/vi/tim-viec-lam/warehouse-staff.35BE19E5.html,warehouse staff,Công ty Cổ Phần Gourmet Partner Việt Nam,Hà Nội,2023-11-25,2023-11-01,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,3.0,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE19E5
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-van-hanh-doi-tac-tai-xe.35BE19FB.html,nhân viên vận hành đối tác tài xế,CÔNG TY TNHH LALAMOVE VIETNAM,Hà Nội,2023-11-30,2023-11-01,Nhân viên chính thức,8 Tr - 10 Tr VND,Nhân viên,8.0,10.0,VND,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE19FB
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-lai-xe-khu-vuc-quang-ninh.35BE1B51.html,nhân viên lái xe - khu vực quảng ninh,Ngân hàng TMCP Việt Á – VietABank,Quảng Ninh,2023-11-25,2023-11-01,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,3.0,năm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE1B51
https://careerbuilder.vn/vi/tim-viec-lam/warehouse-team-leader-dau-giay-dong-nai.35BE1A95.html,warehouse team leader (dầu giây - đồng nai),Techtronic Industries Vietnam (TTI),Đồng Nai,2023-11-24,2023-11-01,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,,năm,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE1A95
https://careerbuilder.vn/vi/tim-viec-lam/tam-son-hcm-driver-nhan-vien-giao-cho-hang-xe-tai.35BE1A01.html,[tam sơn] hcm - driver/ nhân viên giao chở hàng (xe tải),Openasia Group,Hồ Chí Minh,2023-11-22,2023-11-01,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,5.0,,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BE1A01
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-sales-logistics.35BDCFE7.html,nhân viên sales logistics,Công Ty Cổ phần Quốc tế Thái Bình Dương,Hà Nội,,2023-11-01,Nhân viên chính thức,7 Tr - 10 Tr VND,Nhân viên,7.0,10.0,VND,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDCFE7
https://careerbuilder.vn/vi/tim-viec-lam/kiem-soat-van-hanh-kho.35BEDDA2.html,kiểm soát vận hành kho,Công ty cổ phần HappySkin VietNam,Hồ Chí Minh,2023-11-30,2023-10-31,Nhân viên chính thức,10 Tr - 15 Tr VND,Quản lý,10.0,15.0,VND,1.0,3.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEDDA2
https://careerbuilder.vn/vi/tim-viec-lam/thu-kho-nganh-hang-cong-nghe-phu-kien-dien-tu.35BEDECC.html,thủ kho ngành hàng công nghệ & phụ kiện điện tủ,CÔNG TY CỔ PHẦN THẾ GIỚI TIN HỌC,Hồ Chí Minh,2023-11-30,2023-10-31,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEDECC
https://careerbuilder.vn/vi/tim-viec-lam/thu-kho-kiem-xu-ly-don-hang.35BEDE9B.html,thủ kho kiêm xử lý đơn hàng,CÔNG TY CỔ PHẦN THẾ GIỚI TIN HỌC,Hồ Chí Minh,2023-11-30,2023-10-31,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEDE9B
https://careerbuilder.vn/vi/tim-viec-lam/quan-ly-kho-van-transimex-shtp-logistics.35BEDE3B.html,quản lý kho vận (transimex shtp logistics),CÔNG TY TNHH TRANSIMEX HI TECH PARK LOGISTICS,Hồ Chí Minh,,2023-10-31,Nhân viên chính thức,20 Tr - 35 Tr VND,Quản lý,20.0,35.0,VND,5.0,20.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEDE3B
https://careerbuilder.vn/vi/tim-viec-lam/quan-ly-kho-tai-san.35BEDD02.html,quản lý kho tài sản,The Caterers,Hồ Chí Minh,2023-11-30,2023-10-31,Nhân viên chính thức,9 Tr - 12 Tr VND,Quản lý,9.0,12.0,VND,2.0,5.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEDD02
https://careerbuilder.vn/vi/tim-viec-lam/quan-ly-kho.35BEDCF2.html,quản lý kho,CÔNG TY CỔ PHẦN MAYCHA,Hồ Chí Minh,2023-11-30,2023-10-31,Nhân viên chính thức,10 Tr - 18 Tr VND,Trưởng nhóm / Giám sát,10.0,18.0,VND,3.0,5.0,năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BEDCF2
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-thu-kho-ha-noi.35BDB421.html,nhân viên thủ kho - hà nội,Công Ty Cổ Phần Thép Việt Xô Hà Nội,Hà Nội,2023-11-29,2023-10-31,Nhân viên chính thức,9 Tr - 10 Tr VND,Nhân viên,9.0,10.0,VND,1.0,2.0,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDB421
https://careerbuilder.vn/vi/tim-viec-lam/ke-toan-ban-hang.35BDB4E9.html,kế toán bán hàng,Công ty TNHH Thương Mại VHC,Hà Nội,2023-11-29,2023-10-31,Nhân viên chính thức,Trên7 Tr VND,Nhân viên,7.0,,VND,1.0,,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDB4E9
https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-dieu-phoi-noi-bo.35BDB4E4.html,chuyên viên điều phối nội bộ,Công ty TNHH Thương Mại VHC,Hà Nội,2023-11-29,2023-10-31,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,2.0,,năm,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDB4E4
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-van-hanh-xe-nang.35BDF8FB.html,nhân viên vận hành xe nâng,Công ty Cổ phần Cảng Mipec,Hải Phòng,2023-11-09,2023-10-31,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,,năm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDF8FB
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-thu-tuc-hai-quan.35BDF8F2.html,nhân viên thủ tục hải quan,Công ty Cổ phần Cảng Mipec,Hải Phòng,2023-11-09,2023-10-31,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,,năm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDF8F2
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-so-lieu-cs.35BDF90C.html,nhân viên số liệu (cs),Công ty Cổ phần Cảng Mipec,Hải Phòng,2023-11-09,2023-10-31,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,,năm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDF90C
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-thu-tuc-doi-lenh.35BDF903.html,nhân viên thủ tục đổi lệnh,Công ty Cổ phần Cảng Mipec,Hải Phòng,2023-11-09,2023-10-31,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,,năm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDF903
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-giao-nhan-thu-kho.35BDF915.html,nhân viên giao nhận (thủ kho),Công ty Cổ phần Cảng Mipec,Hải Phòng,2023-11-09,2023-10-31,Nhân viên chính thức,Cạnh tranh,Nhân viên,,,,1.0,,năm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDF915
https://careerbuilder.vn/vi/tim-viec-lam/sales-accountant.35BDF9B4.html,sales accountant,CÔNG TY CỔ PHẦN DƯỢC PHẨM AM VI,Bình Dương,2023-11-10,2023-10-31,Nhân viên chính thức,10 Tr - 13 Tr VND,Nhân viên,10.0,13.0,VND,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDF9B4
https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-kho-kiem-ho-tro-ky-thuat.35BDFB4C.html,nhân viên kho kiêm hỗ trợ kỹ thuật,Công ty TNHH Giá Kho Group,Hồ Chí Minh,2023-11-16,2023-10-31,Nhân viên chính thức,7 Tr - 10 Tr VND,Nhân viên,7.0,10.0,VND,1.0,,đến1năm,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35BDFB4C
